building_id,timestamp,power_consumption,temperature,humidity,occupancy,floor,room_type
B001,2023-01-17 02:00:00,13.72,1.9,44.0,9.9,1,office
B001,2023-01-17 03:00:00,9.57,6.8,38.4,8.8,1,office
B001,2023-01-17 04:00:00,2.56,2.4,64.6,15.8,1,office
B001,2023-01-17 05:00:00,10.17,6.2,47.3,7.1,1,office
B001,2023-01-17 06:00:00,12.82,3.3,53.2,3.1,1,office
B001,2023-01-17 07:00:00,8.42,-1.8,43.3,7.0,1,office
B001,2023-01-17 08:00:00,53.74,5.4,50.3,73.8,1,office
B001,2023-01-17 09:00:00,70.63,2.0,65.7,64.7,1,office
B001,2023-01-17 10:00:00,61.8,5.0,58.6,55.6,1,office
B001,2023-01-17 11:00:00,106.61,3.0,49.6,79.7,1,office
B001,2023-01-17 12:00:00,63.12,1.9,55.9,62.2,1,office
B001,2023-01-17 13:00:00,75.96,5.5,63.4,90.8,1,office
B001,2023-01-17 14:00:00,83.8,4.1,59.5,70.0,1,office
B001,2023-01-17 15:00:00,65.18,-1.4,70.6,66.1,1,office
B001,2023-01-17 16:00:00,111.65,9.1,31.9,84.0,1,office
B001,2023-01-17 17:00:00,88.65,6.9,57.7,90.0,1,office
B001,2023-01-17 18:00:00,86.86,12.1,52.6,71.5,1,office
B001,2023-01-17 19:00:00,42.15,4.3,35.4,13.5,1,office
B001,2023-01-17 20:00:00,32.14,3.2,67.9,5.4,1,office
B001,2023-01-17 21:00:00,30.67,3.2,47.3,12.5,1,office
B001,2023-01-17 22:00:00,25.24,5.4,38.1,11.1,1,office
B001,2023-01-17 23:00:00,7.6,5.2,36.1,12.2,1,office
B001,2023-01-18 00:00:00,14.35,6.0,42.5,12.3,1,office
B001,2023-01-18 01:00:00,10.78,2.6,45.9,0.9,1,office
B001,2023-01-18 02:00:00,18.07,3.6,45.2,6.3,1,office
B001,2023-01-18 03:00:00,2.59,2.8,69.4,2.4,1,office
B001,2023-01-18 04:00:00,5.3,10.8,49.6,14.1,1,office
B001,2023-01-18 05:00:00,9.51,2.9,67.7,10.6,1,office
B001,2023-01-18 06:00:00,12.93,10.3,45.9,2.4,1,office
B001,2023-01-18 07:00:00,7.12,5.0,52.4,7.7,1,office
B001,2023-01-18 08:00:00,131.08,2.1,54.8,90.1,1,office
B001,2023-01-18 09:00:00,77.26,15.2,48.4,66.2,1,office
B001,2023-01-18 10:00:00,59.12,4.6,45.0,69.4,1,office
B001,2023-01-18 11:00:00,94.5,9.7,54.4,76.8,1,office
B001,2023-01-18 12:00:00,102.33,5.3,58.8,73.8,1,office
B001,2023-01-18 13:00:00,106.67,6.2,56.0,100.0,1,office
B001,2023-01-18 14:00:00,98.91,6.2,55.3,91.8,1,office
B001,2023-01-18 15:00:00,41.94,2.6,40.2,91.5,1,office
B001,2023-01-18 16:00:00,113.1,7.9,57.7,69.8,1,office
B001,2023-01-18 17:00:00,81.51,10.6,75.2,89.2,1,office
B001,2023-01-18 18:00:00,84.54,4.6,37.0,78.6,1,office
B001,2023-01-18 19:00:00,14.78,7.8,56.9,0.4,1,office
B001,2023-01-18 20:00:00,47.22,3.8,60.8,10.1,1,office
B001,2023-01-18 21:00:00,27.32,2.4,70.4,12.2,1,office
B001,2023-01-18 22:00:00,17.26,5.7,59.2,13.9,1,office
B001,2023-01-18 23:00:00,19.03,5.4,37.2,16.3,1,office
B001,2023-01-19 00:00:00,12.49,6.1,48.3,11.3,1,office
B001,2023-01-19 01:00:00,6.03,7.3,68.8,8.3,1,office
B001,2023-01-19 02:00:00,9.35,3.4,34.6,12.8,1,office
B001,2023-01-19 03:00:00,0.0,5.0,40.7,9.2,1,office
B001,2023-01-19 04:00:00,0.0,0.5,74.7,5.5,1,office
B001,2023-01-19 05:00:00,3.33,8.2,67.1,10.7,1,office
B001,2023-01-19 06:00:00,6.46,-1.8,38.3,10.0,1,office
B001,2023-01-19 07:00:00,9.94,3.5,54.2,17.8,1,office
B001,2023-01-19 08:00:00,65.27,7.8,47.1,95.7,1,office
B001,2023-01-19 09:00:00,102.48,3.1,63.5,84.3,1,office
B001,2023-01-19 10:00:00,83.74,-4.1,35.4,78.1,1,office
B001,2023-01-19 11:00:00,114.63,3.1,67.0,73.9,1,office
B001,2023-01-19 12:00:00,65.05,7.5,39.5,87.1,1,office
B001,2023-01-19 13:00:00,46.11,3.1,41.4,58.0,1,office
B001,2023-01-19 14:00:00,89.46,7.5,53.7,90.0,1,office
B001,2023-01-19 15:00:00,83.95,5.0,20.0,100.0,1,office
B001,2023-01-19 16:00:00,90.19,7.6,48.4,73.8,1,office
B001,2023-01-19 17:00:00,61.19,5.8,20.0,62.7,1,office
B001,2023-01-19 18:00:00,73.41,2.7,54.3,53.8,1,office
B001,2023-01-19 19:00:00,24.47,3.3,43.5,9.9,1,office
B001,2023-01-19 20:00:00,45.69,7.1,40.3,22.5,1,office
B001,2023-01-19 21:00:00,34.68,2.6,32.7,6.5,1,office
B001,2023-01-19 22:00:00,35.2,2.8,51.3,10.3,1,office
B001,2023-01-19 23:00:00,3.58,5.1,27.7,12.0,1,office
B001,2023-01-20 00:00:00,12.06,7.5,52.9,12.2,1,office
B001,2023-01-20 01:00:00,7.38,5.1,56.4,8.8,1,office
B001,2023-01-20 02:00:00,4.64,1.6,61.1,0.0,1,office
B001,2023-01-20 03:00:00,7.64,5.2,37.9,8.0,1,office
B001,2023-01-20 04:00:00,8.74,0.2,42.4,11.9,1,office
B001,2023-01-20 05:00:00,9.53,1.7,29.0,12.1,1,office
B001,2023-01-20 06:00:00,9.15,11.6,49.6,9.1,1,office
B001,2023-01-20 07:00:00,14.57,8.4,45.5,17.8,1,office
B001,2023-01-20 08:00:00,112.28,7.7,55.3,86.4,1,office
B001,2023-01-20 09:00:00,86.33,8.3,55.6,96.0,1,office
B001,2023-01-20 10:00:00,80.81,6.0,49.3,83.0,1,office
B001,2023-01-20 11:00:00,81.72,3.7,66.3,66.0,1,office
B001,2023-01-20 12:00:00,85.65,-0.5,44.7,89.9,1,office
B001,2023-01-20 13:00:00,76.17,5.8,74.8,75.6,1,office
B001,2023-01-20 14:00:00,97.61,4.4,47.8,87.0,1,office
B001,2023-01-20 15:00:00,83.72,9.1,70.8,59.6,1,office
B001,2023-01-20 16:00:00,101.41,0.0,55.8,85.1,1,office
B001,2023-01-20 17:00:00,97.18,6.2,53.4,73.9,1,office
B001,2023-01-20 18:00:00,58.41,-2.6,20.0,50.2,1,office
B001,2023-01-20 19:00:00,19.27,3.9,80.0,7.7,1,office
B001,2023-01-20 20:00:00,43.18,1.5,61.8,17.0,1,office
B001,2023-01-20 21:00:00,25.5,5.6,34.4,7.0,1,office
B001,2023-01-20 22:00:00,38.86,11.9,50.7,17.2,1,office
B001,2023-01-20 23:00:00,4.68,8.0,32.4,14.7,1,office
B001,2023-01-21 00:00:00,4.87,0.5,25.0,10.4,1,office
B001,2023-01-21 01:00:00,4.83,2.6,62.1,11.4,1,office
B001,2023-01-21 02:00:00,5.91,6.7,50.0,13.8,1,office
B001,2023-01-21 03:00:00,3.01,1.6,59.4,12.5,1,office
B001,2023-01-21 04:00:00,2.35,3.1,43.6,2.7,1,office
B001,2023-01-21 05:00:00,3.26,9.0,55.6,6.4,1,office
B001,2023-01-21 06:00:00,4.42,4.6,80.0,19.7,1,office
B001,2023-01-21 07:00:00,6.19,1.6,56.0,14.6,1,office
B001,2023-01-21 08:00:00,18.64,6.9,43.2,11.3,1,office
B001,2023-01-21 09:00:00,17.1,4.0,40.3,14.3,1,office
B001,2023-01-21 10:00:00,11.72,9.3,24.2,12.0,1,office
B001,2023-01-21 11:00:00,20.89,7.5,48.1,16.1,1,office
B001,2023-01-21 12:00:00,10.82,8.2,20.0,0.0,1,office
B001,2023-01-21 13:00:00,14.04,8.1,62.2,12.6,1,office
B001,2023-01-21 14:00:00,20.3,4.9,26.5,12.4,1,office
B001,2023-01-21 15:00:00,20.41,4.9,53.5,12.6,1,office
B001,2023-01-21 16:00:00,15.45,-3.2,43.7,15.9,1,office
B001,2023-01-21 17:00:00,4.49,2.3,59.9,2.2,1,office
B001,2023-01-21 18:00:00,23.37,6.3,75.3,13.3,1,office
B001,2023-01-21 19:00:00,9.28,5.6,49.4,14.3,1,office
B001,2023-01-21 20:00:00,16.39,6.4,43.1,12.0,1,office
B001,2023-01-21 21:00:00,11.92,6.1,29.7,7.6,1,office
B001,2023-01-21 22:00:00,6.72,1.2,50.4,9.9,1,office
B001,2023-01-21 23:00:00,0.0,8.5,35.9,9.6,1,office
B001,2023-01-22 00:00:00,10.64,4.2,50.6,13.7,1,office
B001,2023-01-22 01:00:00,20.48,8.5,54.6,6.2,1,office
B001,2023-01-22 02:00:00,0.0,3.0,73.1,6.9,1,office
B001,2023-01-22 03:00:00,12.97,3.9,59.2,13.5,1,office
B001,2023-01-22 04:00:00,6.04,3.1,72.9,14.7,1,office
B001,2023-01-22 05:00:00,12.8,4.6,37.2,16.4,1,office
B001,2023-01-22 06:00:00,0.0,5.2,56.0,3.0,1,office
B001,2023-01-22 07:00:00,3.99,10.5,42.0,1.8,1,office
B001,2023-01-22 08:00:00,29.76,9.9,58.4,10.4,1,office
B001,2023-01-22 09:00:00,29.46,7.2,63.7,8.1,1,office
B001,2023-01-22 10:00:00,16.3,5.3,44.7,16.7,1,office
B001,2023-01-22 11:00:00,12.94,7.4,34.7,15.4,1,office
B001,2023-01-22 12:00:00,23.03,8.1,54.5,15.9,1,office
B001,2023-01-22 13:00:00,10.9,8.8,45.8,9.9,1,office
B001,2023-01-22 14:00:00,8.92,7.4,71.4,5.3,1,office
B001,2023-01-22 15:00:00,15.58,-0.2,57.0,8.1,1,office
B001,2023-01-22 16:00:00,19.3,7.6,74.9,13.4,1,office
B001,2023-01-22 17:00:00,7.47,4.9,40.1,4.6,1,office
B001,2023-01-22 18:00:00,13.84,1.4,78.4,10.5,1,office
B001,2023-01-22 19:00:00,7.1,8.4,43.0,22.4,1,office
B001,2023-01-22 20:00:00,10.36,7.7,50.1,17.7,1,office
B001,2023-01-22 21:00:00,22.9,8.1,55.2,18.9,1,office
B001,2023-01-22 22:00:00,11.59,3.3,73.0,7.9,1,office
B001,2023-01-22 23:00:00,1.62,-0.6,72.4,19.9,1,office
B001,2023-01-23 00:00:00,0.0,5.1,63.9,11.1,1,office
B001,2023-01-23 01:00:00,11.68,5.0,52.3,0.0,1,office
B001,2023-01-23 02:00:00,4.16,8.1,44.5,9.5,1,office
B001,2023-01-23 03:00:00,0.92,3.9,57.4,5.5,1,office
B001,2023-01-23 04:00:00,7.82,11.2,25.8,7.1,1,office
B001,2023-01-23 05:00:00,10.46,3.4,31.6,7.3,1,office
B001,2023-01-23 06:00:00,17.12,2.5,48.1,11.2,1,office
B001,2023-01-23 07:00:00,16.43,4.7,78.7,4.7,1,office
B001,2023-01-23 08:00:00,89.14,10.4,31.7,95.0,1,office
B001,2023-01-23 09:00:00,62.81,8.2,43.7,87.0,1,office
B001,2023-01-23 10:00:00,92.21,4.1,59.8,63.6,1,office
B001,2023-01-23 11:00:00,79.68,7.9,26.5,90.8,1,office
B001,2023-01-23 12:00:00,46.04,7.3,65.7,63.6,1,office
B001,2023-01-23 13:00:00,82.7,2.0,21.1,86.0,1,office
B001,2023-01-23 14:00:00,101.68,9.5,43.1,83.6,1,office
B001,2023-01-23 15:00:00,97.38,1.3,45.6,82.7,1,office
B001,2023-01-23 16:00:00,66.77,6.5,68.3,62.6,1,office
B001,2023-01-23 17:00:00,63.0,5.1,39.8,41.9,1,office
B001,2023-01-23 18:00:00,97.01,4.7,68.3,73.1,1,office
B001,2023-01-23 19:00:00,9.42,6.5,47.7,4.2,1,office
B001,2023-01-23 20:00:00,17.94,2.6,79.8,9.0,1,office
B001,2023-01-23 21:00:00,31.95,5.8,65.7,9.0,1,office
B001,2023-01-23 22:00:00,25.36,7.3,34.2,4.4,1,office
B001,2023-01-23 23:00:00,13.36,10.9,64.9,8.8,1,office
B001,2023-01-24 00:00:00,0.0,3.7,42.9,0.0,1,office
B001,2023-01-24 01:00:00,11.71,11.2,51.5,5.2,1,office
B001,2023-01-24 02:00:00,9.5,4.8,53.3,12.5,1,office
B001,2023-01-24 03:00:00,8.51,4.3,39.3,11.8,1,office
B001,2023-01-24 04:00:00,3.0,4.5,45.5,15.5,1,office
B001,2023-01-24 05:00:00,3.71,7.8,80.0,4.3,1,office
B001,2023-01-24 06:00:00,4.88,1.5,49.9,8.2,1,office
B001,2023-01-24 07:00:00,15.56,7.6,58.8,18.1,1,office
B001,2023-01-24 08:00:00,67.73,4.6,54.6,78.8,1,office
B001,2023-01-24 09:00:00,67.61,5.1,68.7,72.6,1,office
B001,2023-01-24 10:00:00,106.69,6.2,30.6,89.7,1,office
B001,2023-01-24 11:00:00,91.7,2.3,75.9,100.0,1,office
B001,2023-01-24 12:00:00,87.36,3.0,68.4,97.1,1,office
B001,2023-01-24 13:00:00,87.18,-0.1,27.3,67.8,1,office
B001,2023-01-24 14:00:00,136.36,0.6,43.7,90.8,1,office
B001,2023-01-24 15:00:00,80.01,4.2,62.5,81.1,1,office
B001,2023-01-24 16:00:00,65.82,3.9,40.2,70.3,1,office
B001,2023-01-24 17:00:00,85.6,2.7,60.1,65.9,1,office
B001,2023-01-24 18:00:00,92.54,5.6,48.9,79.3,1,office
B001,2023-01-24 19:00:00,15.5,9.0,56.6,8.6,1,office
B001,2023-01-24 20:00:00,27.47,6.9,24.2,13.1,1,office
B001,2023-01-24 21:00:00,26.91,5.6,55.8,12.7,1,office
B001,2023-01-24 22:00:00,27.74,7.6,42.4,7.1,1,office
B001,2023-01-24 23:00:00,19.88,5.0,20.0,13.4,1,office
B001,2023-01-25 00:00:00,6.97,3.4,22.4,12.5,1,office
B001,2023-01-25 01:00:00,3.12,6.6,45.6,12.5,1,office
B001,2023-01-25 02:00:00,0.69,4.1,23.6,9.3,1,office
B001,2023-01-25 03:00:00,13.15,7.6,51.1,1.4,1,office
B001,2023-01-25 04:00:00,2.89,2.1,45.2,12.6,1,office
B001,2023-01-25 05:00:00,10.01,4.5,42.1,11.4,1,office
B001,2023-01-25 06:00:00,13.19,1.9,45.7,15.2,1,office
B001,2023-01-25 07:00:00,6.37,8.2,40.7,13.4,1,office
B001,2023-01-25 08:00:00,98.64,4.4,48.5,89.4,1,office
B001,2023-01-25 09:00:00,89.65,4.8,51.9,87.7,1,office
B001,2023-01-25 10:00:00,55.82,8.0,38.7,37.8,1,office
B001,2023-01-25 11:00:00,106.74,4.1,60.7,100.0,1,office
B001,2023-01-25 12:00:00,63.71,5.3,25.1,59.1,1,office
B001,2023-01-25 13:00:00,69.28,7.4,72.0,81.0,1,office
B001,2023-01-25 14:00:00,76.56,6.2,53.4,67.5,1,office
B001,2023-01-25 15:00:00,80.31,5.2,67.4,100.0,1,office
B001,2023-01-25 16:00:00,72.46,6.5,53.8,100.0,1,office
B001,2023-01-25 17:00:00,83.47,6.5,26.5,100.0,1,office
B001,2023-01-25 18:00:00,69.88,-1.1,41.1,100.0,1,office
B001,2023-01-25 19:00:00,37.74,7.5,31.5,24.8,1,office
B001,2023-01-25 20:00:00,47.64,6.6,51.9,16.2,1,office
B001,2023-01-25 21:00:00,36.07,-0.3,70.3,9.9,1,office
B001,2023-01-25 22:00:00,19.75,3.8,40.0,7.3,1,office
B001,2023-01-25 23:00:00,5.86,8.5,34.2,10.0,1,office
B001,2023-01-26 00:00:00,5.71,4.3,47.4,16.0,1,office
B001,2023-01-26 01:00:00,16.28,2.8,56.7,5.7,1,office
B001,2023-01-26 02:00:00,12.85,8.3,47.8,6.1,1,office
B001,2023-01-26 03:00:00,0.0,3.1,39.7,8.2,1,office
B001,2023-01-26 04:00:00,0.0,8.0,26.1,0.0,1,office
B001,2023-01-26 05:00:00,12.52,6.4,40.8,9.2,1,office
B001,2023-01-26 06:00:00,3.24,5.6,57.5,16.4,1,office
B001,2023-01-26 07:00:00,0.0,2.5,45.4,2.0,1,office
B001,2023-01-26 08:00:00,65.66,-1.7,56.6,61.0,1,office
B001,2023-01-26 09:00:00,72.47,2.7,33.8,59.1,1,office
B001,2023-01-26 10:00:00,60.87,1.5,39.8,79.9,1,office
B001,2023-01-26 11:00:00,58.83,7.4,48.5,76.3,1,office
B001,2023-01-26 12:00:00,103.56,6.5,54.2,90.2,1,office
B001,2023-01-26 13:00:00,95.87,5.9,31.4,80.9,1,office
B001,2023-01-26 14:00:00,65.58,8.0,24.2,76.7,1,office
B001,2023-01-26 15:00:00,95.68,6.9,47.9,96.3,1,office
B001,2023-01-26 16:00:00,69.13,5.4,42.5,77.5,1,office
B001,2023-01-26 17:00:00,74.01,7.9,80.0,65.5,1,office
B001,2023-01-26 18:00:00,103.82,3.8,56.3,100.0,1,office
B001,2023-01-26 19:00:00,32.93,3.6,38.0,13.0,1,office
B001,2023-01-26 20:00:00,33.41,7.7,39.8,5.4,1,office
B001,2023-01-26 21:00:00,36.78,8.2,38.5,10.7,1,office
B001,2023-01-26 22:00:00,30.81,6.3,45.0,11.2,1,office
B001,2023-01-26 23:00:00,15.76,8.3,33.7,14.4,1,office
B001,2023-01-27 00:00:00,12.86,4.2,58.8,21.0,1,office
B001,2023-01-27 01:00:00,9.72,5.4,80.0,10.9,1,office
B001,2023-01-27 02:00:00,10.87,8.5,80.0,5.6,1,office
B001,2023-01-27 03:00:00,4.37,6.3,46.4,13.3,1,office
B001,2023-01-27 04:00:00,0.7,0.8,20.0,3.9,1,office
B001,2023-01-27 05:00:00,3.87,12.4,59.5,10.1,1,office
B001,2023-01-27 06:00:00,11.59,4.7,32.0,9.8,1,office
B001,2023-01-27 07:00:00,6.02,4.9,47.1,4.3,1,office
B001,2023-01-27 08:00:00,50.97,5.4,53.4,63.7,1,office
B001,2023-01-27 09:00:00,119.65,7.1,35.9,100.0,1,office
B001,2023-01-27 10:00:00,75.65,2.4,46.2,69.5,1,office
B001,2023-01-27 11:00:00,96.35,4.4,22.7,93.5,1,office
B001,2023-01-27 12:00:00,53.79,4.7,70.2,75.1,1,office
B001,2023-01-27 13:00:00,95.66,5.2,50.8,83.6,1,office
B001,2023-01-27 14:00:00,96.26,7.6,55.7,82.0,1,office
B001,2023-01-27 15:00:00,80.79,4.3,43.6,75.3,1,office
B001,2023-01-27 16:00:00,95.17,4.9,47.6,99.5,1,office
B001,2023-01-27 17:00:00,47.79,3.7,60.5,77.7,1,office
B001,2023-01-27 18:00:00,79.46,5.1,69.7,68.0,1,office
B001,2023-01-27 19:00:00,24.74,5.5,67.6,10.6,1,office
B001,2023-01-27 20:00:00,38.84,7.3,49.5,16.5,1,office
B001,2023-01-27 21:00:00,32.12,1.4,56.6,16.5,1,office
B001,2023-01-27 22:00:00,20.06,4.8,34.4,4.3,1,office
B001,2023-01-27 23:00:00,13.95,4.6,58.0,4.8,1,office
B001,2023-01-28 00:00:00,5.01,3.4,36.9,5.7,1,office
B001,2023-01-28 01:00:00,0.34,0.7,53.9,5.0,1,office
B001,2023-01-28 02:00:00,0.32,7.5,37.3,10.1,1,office
B001,2023-01-28 03:00:00,2.07,-1.0,51.5,8.2,1,office
B001,2023-01-28 04:00:00,0.0,2.1,35.5,7.1,1,office
B001,2023-01-28 05:00:00,0.86,6.8,29.2,12.8,1,office
B001,2023-01-28 06:00:00,1.91,1.7,40.0,9.5,1,office
B001,2023-01-28 07:00:00,0.0,4.3,48.1,2.0,1,office
B001,2023-01-28 08:00:00,4.92,4.7,58.5,8.4,1,office
B001,2023-01-28 09:00:00,16.55,3.6,60.1,9.0,1,office
B001,2023-01-28 10:00:00,13.62,-1.4,67.7,12.5,1,office
B001,2023-01-28 11:00:00,11.58,2.1,21.2,16.6,1,office
B001,2023-01-28 12:00:00,11.61,7.8,66.3,14.3,1,office
B001,2023-01-28 13:00:00,15.33,9.3,64.4,2.6,1,office
B001,2023-01-28 14:00:00,9.12,0.9,40.3,4.6,1,office
B001,2023-01-28 15:00:00,14.61,4.8,40.1,4.8,1,office
B001,2023-01-28 16:00:00,19.79,1.4,37.6,14.3,1,office
B001,2023-01-28 17:00:00,15.14,3.6,21.2,5.3,1,office
B001,2023-01-28 18:00:00,12.93,4.1,70.2,7.6,1,office
B001,2023-01-28 19:00:00,14.76,4.9,42.9,10.4,1,office
B001,2023-01-28 20:00:00,8.39,0.6,50.8,5.2,1,office
B001,2023-01-28 21:00:00,14.1,5.9,46.6,8.7,1,office
B001,2023-01-28 22:00:00,9.21,6.3,76.7,9.9,1,office
B001,2023-01-28 23:00:00,6.48,9.8,38.1,12.3,1,office
B001,2023-01-29 00:00:00,5.53,5.3,69.8,15.1,1,office
B001,2023-01-29 01:00:00,1.7,5.1,38.4,7.1,1,office
B001,2023-01-29 02:00:00,0.0,6.5,48.6,5.2,1,office
B001,2023-01-29 03:00:00,0.0,3.2,55.5,6.4,1,office
B001,2023-01-29 04:00:00,0.0,0.9,31.0,0.0,1,office
B001,2023-01-29 05:00:00,1.7,6.0,27.9,14.6,1,office
B001,2023-01-29 06:00:00,7.4,4.0,67.2,7.2,1,office
B001,2023-01-29 07:00:00,8.78,2.8,30.4,5.4,1,office
B001,2023-01-29 08:00:00,20.77,6.3,67.9,11.9,1,office
B001,2023-01-29 09:00:00,23.55,3.8,24.7,16.5,1,office
B001,2023-01-29 10:00:00,5.85,7.0,46.5,7.8,1,office
B001,2023-01-29 11:00:00,12.74,1.1,68.9,8.4,1,office
B001,2023-01-29 12:00:00,11.75,-0.5,60.4,13.3,1,office
B001,2023-01-29 13:00:00,4.53,10.8,51.2,0.0,1,office
B001,2023-01-29 14:00:00,26.83,6.2,39.6,12.5,1,office
B001,2023-01-29 15:00:00,32.93,5.5,58.1,9.3,1,office
B001,2023-01-29 16:00:00,13.69,4.2,43.5,14.1,1,office
B001,2023-01-29 17:00:00,15.52,6.0,56.1,12.0,1,office
B001,2023-01-29 18:00:00,9.11,4.4,51.2,3.5,1,office
B001,2023-01-29 19:00:00,5.21,0.7,36.5,4.1,1,office
B001,2023-01-29 20:00:00,15.26,6.0,43.5,5.7,1,office
B001,2023-01-29 21:00:00,9.62,9.6,51.8,12.7,1,office
B001,2023-01-29 22:00:00,14.5,13.0,56.9,19.6,1,office
B001,2023-01-29 23:00:00,0.0,1.3,40.2,13.7,1,office
B001,2023-01-30 00:00:00,6.35,4.7,49.2,9.5,1,office
B001,2023-01-30 01:00:00,2.0,7.5,45.7,13.6,1,office
B001,2023-01-30 02:00:00,10.55,8.0,55.6,12.8,1,office
B001,2023-01-30 03:00:00,5.08,6.0,76.6,1.0,1,office
B001,2023-01-30 04:00:00,0.78,4.0,51.6,7.8,1,office
B001,2023-01-30 05:00:00,1.28,10.2,31.1,9.5,1,office
B001,2023-01-30 06:00:00,2.43,5.1,44.0,11.3,1,office
B001,2023-01-30 07:00:00,14.85,4.3,31.0,10.5,1,office
B001,2023-01-30 08:00:00,104.0,5.8,32.5,97.2,1,office
B001,2023-01-30 09:00:00,86.58,0.5,80.0,100.0,1,office
B001,2023-01-30 10:00:00,116.77,7.7,67.7,76.4,1,office
B001,2023-01-30 11:00:00,77.84,10.2,46.1,100.0,1,office
B001,2023-01-30 12:00:00,92.07,6.2,70.2,82.4,1,office
B001,2023-01-30 13:00:00,113.01,3.6,66.5,94.4,1,office
B001,2023-01-30 14:00:00,56.0,10.1,43.1,73.2,1,office
B001,2023-01-30 15:00:00,108.7,8.3,72.9,86.9,1,office
B001,2023-01-30 16:00:00,100.51,9.2,22.4,82.1,1,office
B001,2023-01-30 17:00:00,75.45,4.7,65.4,75.9,1,office
B001,2023-01-30 18:00:00,79.03,6.2,57.0,70.0,1,office
B001,2023-01-30 19:00:00,30.59,6.9,45.0,10.5,1,office
B001,2023-01-30 20:00:00,28.48,7.1,54.3,14.1,1,office
B001,2023-01-30 21:00:00,12.04,6.7,48.3,5.9,1,office
B001,2023-01-30 22:00:00,11.42,2.9,71.4,1.3,1,office
B001,2023-01-30 23:00:00,4.5,13.3,51.6,8.5,1,office
B001,2023-01-31 00:00:00,12.97,7.8,28.4,8.6,1,office
B001,2023-01-31 01:00:00,7.1,4.3,65.1,4.6,1,office
B001,2023-01-31 02:00:00,11.04,1.6,53.3,11.5,1,office
B001,2023-01-31 03:00:00,1.69,6.0,60.0,9.2,1,office
B001,2023-01-31 04:00:00,9.23,8.2,51.2,10.3,1,office
B001,2023-01-31 05:00:00,14.22,-2.6,60.6,8.0,1,office
B001,2023-01-31 06:00:00,7.37,7.0,24.3,11.8,1,office
B001,2023-01-31 07:00:00,6.99,11.0,63.1,9.4,1,office
B001,2023-01-31 08:00:00,87.91,8.1,57.7,91.1,1,office
B001,2023-01-31 09:00:00,94.94,8.9,72.4,94.2,1,office
B001,2023-01-31 10:00:00,109.53,4.0,53.2,81.9,1,office
B001,2023-01-31 11:00:00,92.49,-0.0,20.0,66.7,1,office
B001,2023-01-31 12:00:00,91.11,10.4,50.8,61.7,1,office
B001,2023-01-31 13:00:00,75.9,5.7,50.8,100.0,1,office
B001,2023-01-31 14:00:00,121.84,13.1,42.0,96.4,1,office
B001,2023-01-31 15:00:00,58.46,4.7,49.5,73.2,1,office
B001,2023-01-31 16:00:00,68.57,2.2,44.7,69.3,1,office
B001,2023-01-31 17:00:00,69.61,-0.5,69.5,67.1,1,office
B001,2023-01-31 18:00:00,94.54,8.3,56.4,63.5,1,office
B001,2023-01-31 19:00:00,22.53,7.6,41.4,4.3,1,office
B001,2023-01-31 20:00:00,29.96,3.4,40.8,4.9,1,office
B001,2023-01-31 21:00:00,37.21,1.3,39.6,10.2,1,office
B001,2023-01-31 22:00:00,18.62,3.5,56.7,9.3,1,office
B001,2023-01-31 23:00:00,3.25,5.9,56.4,14.3,1,office
B001,2023-02-01 00:00:00,5.93,6.3,57.0,19.6,1,office
B001,2023-02-01 01:00:00,11.34,4.2,58.4,6.7,1,office
B001,2023-02-01 02:00:00,1.02,3.8,64.2,7.3,1,office
B001,2023-02-01 03:00:00,6.34,8.0,73.5,13.2,1,office
B001,2023-02-01 04:00:00,1.9,3.3,33.9,8.2,1,office
B001,2023-02-01 05:00:00,11.05,5.1,55.4,2.9,1,office
B001,2023-02-01 06:00:00,10.57,2.9,70.4,5.3,1,office
B001,2023-02-01 07:00:00,5.77,1.9,61.5,16.1,1,office
B001,2023-02-01 08:00:00,60.2,4.6,80.0,73.6,1,office
B001,2023-02-01 09:00:00,80.84,2.7,24.7,97.3,1,office
B001,2023-02-01 10:00:00,109.75,2.9,68.6,76.8,1,office
B001,2023-02-01 11:00:00,86.43,7.7,45.1,82.3,1,office
B001,2023-02-01 12:00:00,76.85,6.1,43.4,96.3,1,office
B001,2023-02-01 13:00:00,112.93,7.2,53.8,88.4,1,office
B001,2023-02-01 14:00:00,78.07,2.8,54.0,64.6,1,office
B001,2023-02-01 15:00:00,90.16,3.2,62.5,85.6,1,office
B001,2023-02-01 16:00:00,67.32,6.2,34.8,87.5,1,office
B001,2023-02-01 17:00:00,93.27,3.6,68.0,100.0,1,office
B001,2023-02-01 18:00:00,89.3,9.0,20.3,85.4,1,office
B001,2023-02-01 19:00:00,44.07,4.7,25.6,7.7,1,office
B001,2023-02-01 20:00:00,20.21,5.8,60.4,5.5,1,office
B001,2023-02-01 21:00:00,23.1,2.0,55.9,2.0,1,office
B001,2023-02-01 22:00:00,13.82,5.3,76.1,3.1,1,office
B001,2023-02-01 23:00:00,10.46,3.4,45.4,14.7,1,office
B001,2023-02-02 00:00:00,9.67,7.8,61.4,6.6,1,office
B001,2023-02-02 01:00:00,3.21,-1.4,48.9,1.1,1,office
B001,2023-02-02 02:00:00,7.71,7.5,38.6,6.2,1,office
B001,2023-02-02 03:00:00,4.54,4.9,36.6,0.0,1,office
B001,2023-02-02 04:00:00,6.14,-0.9,65.8,7.9,1,office
